PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
MAI Dolar MATba,MAI.ROS/JUL24,2024-01-29,162.3
MAI Dolar MATba,MAI.ROS/SEP24,2024-01-29,167.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-01-29,172.0
MAI MIN,MAI.MIN/JUL24,2024-01-29,162.3
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-01-29,283.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-01-29,286.7
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-01-29,292.1
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-01-29,295.7
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-01-29,299.0
SOJ MIN,SOJ.MIN/MAY24,2024-01-29,286.7
SOY Matba,SOY.CME/ABR24,2024-01-29,448.0
SOY Matba,SOY.CME/JUN24,2024-01-29,450.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-01-29,219.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-01-29,221.0
TRI MIN,TRI.MIN/MAR24,2024-01-29,219.5
TRI MIN,TRI.MIN/JUL24,2024-01-29,221.0
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-01-29,185000.0
CRN Matba,CRN.CME/FEB24,2024-01-30,175.6
MAI Dolar MATba,MAI.ROS/MAR24,2024-01-30,176.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-01-30,172.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-01-30,163.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-01-30,168.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-01-30,173.3
MAI MIN,MAI.MIN/ABR24,2024-01-30,172.5
MAI MIN,MAI.MIN/JUL24,2024-01-30,163.0
SOJ Dolar MATba,SOJ.ROS/MAR24,2024-01-30,292.0
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-01-30,291.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-01-30,292.7
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-01-30,297.8
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-01-30,300.9
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-01-30,305.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-01-30,279.5
SOJ MIN,SOJ.MIN/MAY24,2024-01-30,292.7
SOJ MIN,SOJ.MIN/JUL24,2024-01-30,297.8
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-01-30,270000.0
SOY Matba,SOY.CME/ABR24,2024-01-30,456.2
SOY Matba,SOY.CME/JUN24,2024-01-30,455.1
TRI Dolar MATba,TRI.ROS/MAR24,2024-01-30,222.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-01-30,223.5
TRI MIN,TRI.MIN/MAR24,2024-01-30,222.0
TRI MIN,TRI.MIN/JUL24,2024-01-30,223.5
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-01-30,185500.0
CRN Matba,CRN.CME/FEB24,2024-01-31,176.2
CRN Matba,CRN.CME/ABR24,2024-01-31,181.8
CRN Matba,CRN.CME/JUN24,2024-01-31,183.4
MAI Dolar MATba,MAI.ROS/MAR24,2024-01-31,180.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-01-31,173.7
MAI Dolar MATba,MAI.ROS/JUL24,2024-01-31,164.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-01-31,169.7
MAI Dolar MATba,MAI.ROS/DIC24,2024-01-31,174.0
MAI MIN,MAI.MIN/ABR24,2024-01-31,173.7
MAI MIN,MAI.MIN/JUL24,2024-01-31,164.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-01-31,155000.0
SOJ Dolar MATba,SOJ.ROS/MAR24,2024-01-31,292.0
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-01-31,288.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-01-31,290.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-01-31,295.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-01-31,304.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-01-31,279.0
SOJ MIN,SOJ.MIN/MAY24,2024-01-31,290.0
SOJ MIN,SOJ.MIN/JUL24,2024-01-31,295.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-01-31,265000.0
SOY Matba,SOY.CME/ABR24,2024-01-31,456.6
SOY Matba,SOY.CME/JUN24,2024-01-31,458.5
TRI Dolar MATba,TRI.ROS/MAR24,2024-01-31,221.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-01-31,221.3
CRN Matba,CRN.CME/JUN24,2024-02-01,185.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-01,173.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-01,165.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-01,170.3
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-01,174.5
MAI MIN,MAI.MIN/JUL24,2024-02-01,165.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-01,155000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-01,289.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-01,293.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-01,302.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-01,289.5
SOJ MIN,SOJ.MIN/JUL24,2024-02-01,293.5
SOY Matba,SOY.CME/ABR24,2024-02-01,447.8
SOY Matba,SOY.CME/JUN24,2024-02-01,449.6
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-01,221.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-01,222.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-02-01,195.1
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-01,184000.0
CRN Matba,CRN.CME/FEB24,2024-02-02,174.1
CRN Matba,CRN.CME/ABR24,2024-02-02,178.1
CRN Matba,CRN.CME/JUN24,2024-02-02,185.1
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-02,177.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-02,173.3
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-02,164.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-02,168.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-02,173.5
MAI MIN,MAI.MIN/ABR24,2024-02-02,173.3
MAI MIN,MAI.MIN/JUL24,2024-02-02,164.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-02,154000.0
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-02-02,286.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-02,288.2
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-02,292.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-02,299.5
SOJ MIN,SOJ.MIN/MAY24,2024-02-02,288.2
SOJ MIN,SOJ.MIN/JUL24,2024-02-02,292.5
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-02,270000.0
SOY Matba,SOY.CME/ABR24,2024-02-02,444.5
SOY Matba,SOY.CME/JUN24,2024-02-02,445.1
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-02,226.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-02,225.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-02-02,197.0
TRI MIN,TRI.MIN/MAR24,2024-02-02,226.0
TRI MIN,TRI.MIN/JUL24,2024-02-02,225.0
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-02,186100.0
TRI Pesos MATba,TRI.BA.P/DIS24,2024-02-02,185000.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-05,176.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-05,173.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-05,163.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-05,168.2
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-05,174.1
MAI MIN,MAI.MIN/JUL24,2024-02-05,163.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-05,155000.0
SOJ Dolar MATba,SOJ.ROS/MAR24,2024-02-05,289.1
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-02-05,284.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-05,286.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-05,290.7
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-05,294.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-05,299.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-02-05,278.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-05,286.5
SOJ MIN,SOJ.MIN/NOV24,2024-02-05,299.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-05,265000.0
SOY Matba,SOY.CME/ABR24,2024-02-05,447.0
SOY Matba,SOY.CME/JUN24,2024-02-05,447.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-05,223.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-05,223.0
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-05,186000.0
CRN Matba,CRN.CME/ABR24,2024-02-06,178.4
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-06,177.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-06,173.4
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-06,162.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-06,167.1
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-06,173.0
MAI MIN,MAI.MIN/ABR24,2024-02-06,173.4
MAI MIN,MAI.MIN/JUL24,2024-02-06,162.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-06,152400.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-06,286.6
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-06,290.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-06,297.5
SOJ MIN,SOJ.MIN/MAY24,2024-02-06,286.6
SOJ MIN,SOJ.MIN/JUL24,2024-02-06,290.5
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-06,266500.0
SOY Matba,SOY.CME/ABR24,2024-02-06,448.5
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-06,225.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-06,224.5
CRN Matba,CRN.CME/JUN24,2024-02-07,182.3
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-07,177.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-07,174.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-07,163.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-07,168.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-07,173.0
MAI MIN,MAI.MIN/ABR24,2024-02-07,174.0
MAI MIN,MAI.MIN/JUL24,2024-02-07,163.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-07,151000.0
SOJ Dolar MATba,SOJ.ROS/MAR24,2024-02-07,285.5
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-02-07,282.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-07,284.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-07,287.5
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-07,290.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-07,294.5
SOJ MIN,SOJ.MIN/MAY24,2024-02-07,284.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-07,261000.0
SOY Matba,SOY.CME/ABR24,2024-02-07,445.0
SOY Matba,SOY.CME/JUN24,2024-02-07,447.8
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-07,223.4
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-07,223.5
CRN Matba,CRN.CME/ABR24,2024-02-08,175.5
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-08,177.5
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-08,175.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-08,163.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-08,168.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-08,173.1
MAI MIN,MAI.MIN/ABR24,2024-02-08,175.0
MAI MIN,MAI.MIN/JUL24,2024-02-08,163.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-08,152000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-08,285.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-08,288.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-08,295.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-08,285.0
SOJ MIN,SOJ.MIN/JUL24,2024-02-08,288.5
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-08,262000.0
SOY Matba,SOY.CME/ABR24,2024-02-08,444.0
SOY Matba,SOY.CME/JUN24,2024-02-08,446.4
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-08,221.6
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-08,221.5
TRI MIN,TRI.MIN/MAR24,2024-02-08,221.6
TRI MIN,TRI.MIN/JUL24,2024-02-08,221.5
TRI MIN,TRI.MIN/DIC24,2024-02-08,195.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-09,177.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-09,175.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-09,164.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-09,169.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-09,174.5
MAI MIN,MAI.MIN/ABR24,2024-02-09,175.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-09,151000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-09,282.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-09,286.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-09,291.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-09,292.5
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-02-09,275.5
SOJ MIN,SOJ.MIN/MAY24,2024-02-09,282.0
SOY Matba,SOY.CME/ABR24,2024-02-09,440.7
SOY Matba,SOY.CME/JUN24,2024-02-09,443.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-09,222.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-09,222.0
TRI MIN,TRI.MIN/JUL24,2024-02-09,222.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-14,174.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-14,171.6
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-14,161.2
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-14,167.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-14,172.5
MAI MIN,MAI.MIN/ABR24,2024-02-14,171.6
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-14,150000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-14,275.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-14,279.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-14,283.2
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-14,287.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-02-14,266.9
SOJ MIN,SOJ.MIN/MAY24,2024-02-14,275.0
SOJ MIN,SOJ.MIN/JUL24,2024-02-14,279.0
SOJ MIN,SOJ.MIN/NOV24,2024-02-14,287.0
SOY Matba,SOY.CME/ABR24,2024-02-14,434.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-14,218.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-14,218.5
TRI Dolar MATba,TRI.ROS/DIC24,2024-02-14,195.0
TRI MIN,TRI.MIN/JUL24,2024-02-14,218.5
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-14,187000.0
CRN Matba,CRN.CME/ABR24,2024-02-15,170.7
CRN Matba,CRN.CME/JUN24,2024-02-15,175.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-15,173.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-15,172.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-15,161.6
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-15,166.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-15,172.5
MAI MIN,MAI.MIN/ABR24,2024-02-15,172.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-15,148000.0
SOJ Dolar MATba,SOJ.ROS/MAR24,2024-02-15,275.5
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-02-15,272.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-15,275.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-15,279.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-15,283.8
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-15,287.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-15,275.0
SOJ MIN,SOJ.MIN/JUL24,2024-02-15,279.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-15,251500.0
SOY Matba,SOY.CME/ABR24,2024-02-15,431.5
SOY Matba,SOY.CME/JUN24,2024-02-15,434.5
SOY Matba,SOY.CME/OCT24,2024-02-15,423.5
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-15,214.9
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-15,214.9
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-15,183000.0
CRN Matba,CRN.CME/FEB24,2024-02-16,165.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-16,170.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-16,169.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-16,159.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-16,164.6
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-16,169.0
MAI MIN,MAI.MIN/ABR24,2024-02-16,169.0
MAI MIN,MAI.MIN/JUL24,2024-02-16,159.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-16,147000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-16,277.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-16,281.1
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-16,289.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-02-16,270.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-16,277.5
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-16,251500.0
SOY Matba,SOY.CME/ABR24,2024-02-16,433.5
SOY Matba,SOY.CME/JUN24,2024-02-16,434.8
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-16,212.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-16,211.9
TRI MIN,TRI.MIN/MAR24,2024-02-16,212.0
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-16,182000.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-19,169.5
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-19,167.7
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-19,158.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-19,164.1
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-19,169.7
MAI MIN,MAI.MIN/ABR24,2024-02-19,167.7
MAI MIN,MAI.MIN/JUL24,2024-02-19,158.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-19,145000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-19,278.3
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-19,282.2
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-19,290.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-19,278.3
SOJ MIN,SOJ.MIN/JUL24,2024-02-19,282.2
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-19,246000.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-19,208.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-19,208.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-02-19,190.0
CRN Matba,CRN.CME/FEB24,2024-02-20,164.7
CRN Matba,CRN.CME/JUN24,2024-02-20,175.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-20,168.5
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-20,167.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-20,158.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-20,163.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-20,168.5
MAI MIN,MAI.MIN/ABR24,2024-02-20,167.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-20,144000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-20,281.4
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-20,285.5
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-20,289.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-20,293.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-02-20,272.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-20,281.4
SOJ MIN,SOJ.MIN/JUL24,2024-02-20,285.5
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-20,247000.0
SOY Matba,SOY.CME/ABR24,2024-02-20,435.0
SOY Matba,SOY.CME/JUN24,2024-02-20,436.9
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-20,206.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-20,206.1
TRI Dolar MATba,TRI.ROS/DIC24,2024-02-20,190.0
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-20,175000.0
CRN Matba,CRN.CME/FEB24,2024-02-21,163.9
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-21,164.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-21,163.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-21,154.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-21,160.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-21,166.0
MAI MIN,MAI.MIN/ABR24,2024-02-21,163.0
MAI MIN,MAI.MIN/JUL24,2024-02-21,154.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-21,276.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-21,280.5
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-21,285.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-21,290.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-21,276.5
SOJ MIN,SOJ.MIN/JUL24,2024-02-21,280.5
SOY Matba,SOY.CME/ABR24,2024-02-21,432.0
SOY Matba,SOY.CME/JUN24,2024-02-21,433.9
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-21,204.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-21,203.4
CRN Matba,CRN.CME/ABR24,2024-02-22,164.1
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-22,164.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-22,162.9
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-22,154.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-22,160.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-22,165.5
MAI MIN,MAI.MIN/ABR24,2024-02-22,162.9
MAI MIN,MAI.MIN/JUL24,2024-02-22,154.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-22,140000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-22,275.7
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-22,279.8
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-22,284.8
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-22,289.3
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-02-22,269.8
SOJ MIN,SOJ.MIN/MAY24,2024-02-22,275.7
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-22,242000.0
SOY Matba,SOY.CME/ABR24,2024-02-22,426.7
SOY Matba,SOY.CME/JUN24,2024-02-22,427.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-22,203.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-22,203.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-02-22,185.0
TRI MIN,TRI.MIN/MAR24,2024-02-22,203.5
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-22,173000.0
CRN Matba,CRN.CME/FEB24,2024-02-23,157.4
CRN Matba,CRN.CME/ABR24,2024-02-23,162.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-23,161.5
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-23,161.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-23,153.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-23,158.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-23,163.5
MAI MIN,MAI.MIN/ABR24,2024-02-23,161.0
MAI MIN,MAI.MIN/JUL24,2024-02-23,153.0
MAI MIN,MAI.MIN/SEP24,2024-02-23,158.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-02-23,137000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-23,272.1
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-23,276.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-23,281.8
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-23,286.1
SOJ MIN,SOJ.MIN/MAY24,2024-02-23,272.1
SOJ MIN,SOJ.MIN/JUL24,2024-02-23,276.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-23,238600.0
SOY Matba,SOY.CME/ABR24,2024-02-23,423.4
SOY Matba,SOY.CME/JUN24,2024-02-23,427.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-23,200.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-23,199.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-02-23,180.0
TRI MIN,TRI.MIN/JUL24,2024-02-23,199.0
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-02-23,173000.0
CRN Matba,CRN.CME/ABR24,2024-02-26,166.0
MAI Dolar MATba,MAI.ROS/MAR24,2024-02-26,160.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-02-26,161.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-02-26,154.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-02-26,159.3
MAI Dolar MATba,MAI.ROS/DIC24,2024-02-26,164.7
MAI MIN,MAI.MIN/ABR24,2024-02-26,161.5
MAI MIN,MAI.MIN/JUL24,2024-02-26,154.0
MAI MIN,MAI.MIN/SEP24,2024-02-26,159.3
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-02-26,272.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-02-26,277.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-02-26,281.8
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-02-26,286.0
SOJ MIN,SOJ.MIN/MAY24,2024-02-26,272.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-02-26,240600.0
SOY Matba,SOY.CME/ABR24,2024-02-26,424.0
SOY Matba,SOY.CME/JUN24,2024-02-26,428.0
SOY Matba,SOY.CME/OCT24,2024-02-26,417.0
TRI Dolar MATba,TRI.ROS/MAR24,2024-02-26,199.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-02-26,198.0
